_id,CODIGO_ESTACION,NOMBRE_ESTACION,NUCLEO_CERCANIAS,TRAMO_HORARIO,VIAJEROS_SUBIDOS,VIAJEROS_BAJADOS
382,10200,VILLALBA DE GUADARRAMA,MADRID,07:30 - 08:00,908,136
383,10200,VILLALBA DE GUADARRAMA,MADRID,08:00 - 08:30,685,236
384,10200,VILLALBA DE GUADARRAMA,MADRID,08:30 - 09:00,421,151
385,10200,VILLALBA DE GUADARRAMA,MADRID,09:00 - 09:30,349,108
386,10200,VILLALBA DE GUADARRAMA,MADRID,09:30 - 10:00,115,59
387,10200,VILLALBA DE GUADARRAMA,MADRID,10:00 - 10:30,186,128
388,10200,VILLALBA DE GUADARRAMA,MADRID,10:30 - 11:00,68,58
389,10200,VILLALBA DE GUADARRAMA,MADRID,11:00 - 11:30,139,119
390,10200,VILLALBA DE GUADARRAMA,MADRID,11:30 - 12:00,81,91
391,10200,VILLALBA DE GUADARRAMA,MADRID,12:00 - 12:30,164,50
392,10200,VILLALBA DE GUADARRAMA,MADRID,12:30 - 13:00,74,99
393,10200,VILLALBA DE GUADARRAMA,MADRID,13:00 - 13:30,158,134
394,10200,VILLALBA DE GUADARRAMA,MADRID,13:30 - 14:00,193,157
395,10200,VILLALBA DE GUADARRAMA,MADRID,14:00 - 14:30,263,124
396,10200,VILLALBA DE GUADARRAMA,MADRID,14:30 - 15:00,175,231
397,10200,VILLALBA DE GUADARRAMA,MADRID,15:00 - 15:30,362,478
398,10200,VILLALBA DE GUADARRAMA,MADRID,15:30 - 16:00,123,272
399,10200,VILLALBA DE GUADARRAMA,MADRID,16:00 - 16:30,135,355
400,10200,VILLALBA DE GUADARRAMA,MADRID,16:30 - 17:00,136,208
401,10200,VILLALBA DE GUADARRAMA,MADRID,17:00 - 17:30,186,248
402,10200,VILLALBA DE GUADARRAMA,MADRID,17:30 - 18:00,41,98
403,10200,VILLALBA DE GUADARRAMA,MADRID,18:00 - 18:30,124,430
404,10200,VILLALBA DE GUADARRAMA,MADRID,18:30 - 19:00,87,337
405,10200,VILLALBA DE GUADARRAMA,MADRID,19:00 - 19:30,191,484
406,10200,VILLALBA DE GUADARRAMA,MADRID,19:30 - 20:00,91,277
407,10200,VILLALBA DE GUADARRAMA,MADRID,20:00 - 20:30,138,325
408,10200,VILLALBA DE GUADARRAMA,MADRID,20:30 - 21:00,90,131
409,10200,VILLALBA DE GUADARRAMA,MADRID,21:00 - 21:30,103,190
410,10200,VILLALBA DE GUADARRAMA,MADRID,21:30 - 22:00,49,160
411,10200,VILLALBA DE GUADARRAMA,MADRID,22:00 - 22:30,57,140
412,10200,VILLALBA DE GUADARRAMA,MADRID,22:30 - 23:00,32,117
413,10200,VILLALBA DE GUADARRAMA,MADRID,23:00 - 23:30,14,101
414,10200,VILLALBA DE GUADARRAMA,MADRID,23:30 - 00:00,10,111
415,10201,SAN YAGO,MADRID,00:30 - 01:00,0,1
416,10201,SAN YAGO,MADRID,05:30 - 06:00,3,0
417,10201,SAN YAGO,MADRID,06:30 - 07:00,9,0
418,10201,SAN YAGO,MADRID,07:00 - 07:30,24,3
419,10201,SAN YAGO,MADRID,07:30 - 08:00,24,12
420,10201,SAN YAGO,MADRID,08:00 - 08:30,18,11
421,10201,SAN YAGO,MADRID,08:30 - 09:00,19,12
422,10201,SAN YAGO,MADRID,09:00 - 09:30,8,4
423,10201,SAN YAGO,MADRID,09:30 - 10:00,2,2
424,10201,SAN YAGO,MADRID,10:00 - 10:30,9,0
425,10201,SAN YAGO,MADRID,10:30 - 11:00,2,2
426,10201,SAN YAGO,MADRID,11:00 - 11:30,4,0
427,10201,SAN YAGO,MADRID,11:30 - 12:00,1,1
428,10201,SAN YAGO,MADRID,12:00 - 12:30,3,1
429,10201,SAN YAGO,MADRID,12:30 - 13:00,1,4
430,10201,SAN YAGO,MADRID,13:00 - 13:30,6,4
431,10201,SAN YAGO,MADRID,13:30 - 14:00,3,6
432,10201,SAN YAGO,MADRID,14:00 - 14:30,4,2
433,10201,SAN YAGO,MADRID,14:30 - 15:00,2,9
434,10201,SAN YAGO,MADRID,15:00 - 15:30,15,10
435,10201,SAN YAGO,MADRID,15:30 - 16:00,1,15
436,10201,SAN YAGO,MADRID,16:00 - 16:30,7,6
437,10201,SAN YAGO,MADRID,16:30 - 17:00,4,4
438,10201,SAN YAGO,MADRID,17:00 - 17:30,5,0
439,10201,SAN YAGO,MADRID,17:30 - 18:00,0,2
440,10201,SAN YAGO,MADRID,18:00 - 18:30,6,5
441,10201,SAN YAGO,MADRID,18:30 - 19:00,0,7
442,10201,SAN YAGO,MADRID,19:00 - 19:30,4,10
443,10201,SAN YAGO,MADRID,19:30 - 20:00,2,1
444,10201,SAN YAGO,MADRID,20:00 - 20:30,7,8
445,10201,SAN YAGO,MADRID,20:30 - 21:00,4,7
446,10201,SAN YAGO,MADRID,21:00 - 21:30,0,1
447,10201,SAN YAGO,MADRID,21:30 - 22:00,0,2
448,10201,SAN YAGO,MADRID,22:00 - 22:30,0,1
449,10201,SAN YAGO,MADRID,22:30 - 23:00,0,2
450,10201,SAN YAGO,MADRID,23:30 - 00:00,0,0
451,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,00:30 - 01:00,0,5
452,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,05:30 - 06:00,11,0
453,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,06:30 - 07:00,58,2
454,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,07:00 - 07:30,49,5
455,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,07:30 - 08:00,73,1
456,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,08:00 - 08:30,76,15
457,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,08:30 - 09:00,41,15
458,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,09:00 - 09:30,29,3
459,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,09:30 - 10:00,1,10
460,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,10:00 - 10:30,21,2
461,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,11:00 - 11:30,18,12
462,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,11:30 - 12:00,2,5
463,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,12:00 - 12:30,15,1
464,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,12:30 - 13:00,3,9
465,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,13:00 - 13:30,15,5
466,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,13:30 - 14:00,3,6
467,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,14:00 - 14:30,22,3
468,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,14:30 - 15:00,2,25
469,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,15:00 - 15:30,21,38
470,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,15:30 - 16:00,1,30
471,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,16:00 - 16:30,13,27
472,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,16:30 - 17:00,12,14
473,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,17:00 - 17:30,11,3
474,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,17:30 - 18:00,2,33
475,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,18:00 - 18:30,19,22
476,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,18:30 - 19:00,5,21
477,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,19:00 - 19:30,20,54
478,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,19:30 - 20:00,4,19
479,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,20:00 - 20:30,3,27
480,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,20:30 - 21:00,4,18
481,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,21:00 - 21:30,10,2
482,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,21:30 - 22:00,1,19
483,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,22:00 - 22:30,0,2
484,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,22:30 - 23:00,1,16
485,10202,LAS ZORRERAS-NAVALQUEJIGO,MADRID,23:30 - 00:00,0,8
486,10203,EL ESCORIAL,MADRID,00:30 - 01:00,0,7
487,10203,EL ESCORIAL,MADRID,05:30 - 06:00,49,0
488,10203,EL ESCORIAL,MADRID,06:00 - 06:30,48,0
489,10203,EL ESCORIAL,MADRID,06:30 - 07:00,259,12
490,10203,EL ESCORIAL,MADRID,07:00 - 07:30,205,126
491,10203,EL ESCORIAL,MADRID,07:30 - 08:00,320,0
492,10203,EL ESCORIAL,MADRID,08:00 - 08:30,179,85
493,10203,EL ESCORIAL,MADRID,08:30 - 09:00,105,20
494,10203,EL ESCORIAL,MADRID,09:00 - 09:30,122,26
495,10203,EL ESCORIAL,MADRID,09:30 - 10:00,0,56
496,10203,EL ESCORIAL,MADRID,10:00 - 10:30,105,0
497,10203,EL ESCORIAL,MADRID,10:30 - 11:00,62,0
498,10203,EL ESCORIAL,MADRID,11:00 - 11:30,66,118
499,10203,EL ESCORIAL,MADRID,11:30 - 12:00,0,54
500,10203,EL ESCORIAL,MADRID,12:00 - 12:30,83,0
501,10203,EL ESCORIAL,MADRID,12:30 - 13:00,0,64
502,10203,EL ESCORIAL,MADRID,13:00 - 13:30,102,0
503,10203,EL ESCORIAL,MADRID,13:30 - 14:00,0,86
504,10203,EL ESCORIAL,MADRID,14:00 - 14:30,112,47
505,10203,EL ESCORIAL,MADRID,14:30 - 15:00,0,98
506,10203,EL ESCORIAL,MADRID,15:00 - 15:30,143,0
507,10203,EL ESCORIAL,MADRID,15:30 - 16:00,95,95
508,10203,EL ESCORIAL,MADRID,16:00 - 16:30,217,147
509,10203,EL ESCORIAL,MADRID,16:30 - 17:00,0,108
510,10203,EL ESCORIAL,MADRID,17:00 - 17:30,68,0
511,10203,EL ESCORIAL,MADRID,17:30 - 18:00,0,45
512,10203,EL ESCORIAL,MADRID,18:00 - 18:30,106,65
513,10203,EL ESCORIAL,MADRID,18:30 - 19:00,71,56
514,10203,EL ESCORIAL,MADRID,19:00 - 19:30,49,0
515,10203,EL ESCORIAL,MADRID,19:30 - 20:00,31,84
516,10203,EL ESCORIAL,MADRID,20:00 - 20:30,30,200
517,10203,EL ESCORIAL,MADRID,20:30 - 21:00,0,52
518,10203,EL ESCORIAL,MADRID,21:00 - 21:30,30,0
519,10203,EL ESCORIAL,MADRID,21:30 - 22:00,0,77
520,10203,EL ESCORIAL,MADRID,22:00 - 22:30,20,0
521,10203,EL ESCORIAL,MADRID,22:30 - 23:00,30,65
522,10203,EL ESCORIAL,MADRID,23:30 - 00:00,0,20
523,10204,ZARZALEJO,MADRID,07:00 - 07:30,23,0
524,10204,ZARZALEJO,MADRID,11:00 - 11:30,0,8
525,10204,ZARZALEJO,MADRID,13:30 - 14:00,6,0
526,10204,ZARZALEJO,MADRID,15:30 - 16:00,7,23
527,10204,ZARZALEJO,MADRID,23:00 - 23:30,0,5
528,10205,ROBLEDO DE CHAVELA,MADRID,07:00 - 07:30,38,0
529,10205,ROBLEDO DE CHAVELA,MADRID,11:00 - 11:30,0,9
530,10205,ROBLEDO DE CHAVELA,MADRID,13:30 - 14:00,14,0
531,10205,ROBLEDO DE CHAVELA,MADRID,15:30 - 16:00,7,30
532,10205,ROBLEDO DE CHAVELA,MADRID,23:00 - 23:30,0,5
533,10206,SANTA MARIA DE LA ALAMEDA-PEGUERINOS,MADRID,07:00 - 07:30,10,0
534,10206,SANTA MARIA DE LA ALAMEDA-PEGUERINOS,MADRID,11:00 - 11:30,1,12
535,10206,SANTA MARIA DE LA ALAMEDA-PEGUERINOS,MADRID,13:30 - 14:00,2,0
536,10206,SANTA MARIA DE LA ALAMEDA-PEGUERINOS,MADRID,15:30 - 16:00,4,12
537,10206,SANTA MARIA DE LA ALAMEDA-PEGUERINOS,MADRID,23:00 - 23:30,0,5
538,12001,LOS NEGRALES,MADRID,00:00 - 00:30,0,3
539,12001,LOS NEGRALES,MADRID,06:00 - 06:30,10,1
540,12001,LOS NEGRALES,MADRID,06:30 - 07:00,25,0
541,12001,LOS NEGRALES,MADRID,07:00 - 07:30,29,4
542,12001,LOS NEGRALES,MADRID,07:30 - 08:00,29,7
543,12001,LOS NEGRALES,MADRID,08:00 - 08:30,2,1
544,12001,LOS NEGRALES,MADRID,08:30 - 09:00,14,0
545,12001,LOS NEGRALES,MADRID,09:00 - 09:30,13,7
546,12001,LOS NEGRALES,MADRID,10:00 - 10:30,4,2
547,12001,LOS NEGRALES,MADRID,11:00 - 11:30,9,4
548,12001,LOS NEGRALES,MADRID,11:30 - 12:00,2,0
549,12001,LOS NEGRALES,MADRID,12:00 - 12:30,1,1
550,12001,LOS NEGRALES,MADRID,13:00 - 13:30,4,2
551,12001,LOS NEGRALES,MADRID,13:30 - 14:00,15,0
552,12001,LOS NEGRALES,MADRID,14:00 - 14:30,5,5
553,12001,LOS NEGRALES,MADRID,14:30 - 15:00,8,0
554,12001,LOS NEGRALES,MADRID,15:00 - 15:30,3,12
555,12001,LOS NEGRALES,MADRID,15:30 - 16:00,10,23
556,12001,LOS NEGRALES,MADRID,16:00 - 16:30,2,12
557,12001,LOS NEGRALES,MADRID,16:30 - 17:00,0,13
558,12001,LOS NEGRALES,MADRID,17:00 - 17:30,27,19
559,12001,LOS NEGRALES,MADRID,18:00 - 18:30,8,13
560,12001,LOS NEGRALES,MADRID,18:30 - 19:00,4,3
561,12001,LOS NEGRALES,MADRID,19:00 - 19:30,7,22
562,12001,LOS NEGRALES,MADRID,19:30 - 20:00,4,13
563,12001,LOS NEGRALES,MADRID,20:00 - 20:30,1,12
564,12001,LOS NEGRALES,MADRID,20:30 - 21:00,5,11
565,12001,LOS NEGRALES,MADRID,21:00 - 21:30,0,14
566,12001,LOS NEGRALES,MADRID,22:00 - 22:30,3,9
567,12001,LOS NEGRALES,MADRID,23:00 - 23:30,0,2
568,12002,ALPEDRETE,MADRID,00:00 - 00:30,0,4
569,12002,ALPEDRETE,MADRID,06:00 - 06:30,26,0
570,12002,ALPEDRETE,MADRID,06:30 - 07:00,38,1
571,12002,ALPEDRETE,MADRID,07:00 - 07:30,55,5
572,12002,ALPEDRETE,MADRID,07:30 - 08:00,72,9
573,12002,ALPEDRETE,MADRID,08:00 - 08:30,19,11
574,12002,ALPEDRETE,MADRID,08:30 - 09:00,25,2
575,12002,ALPEDRETE,MADRID,09:00 - 09:30,0,19
576,12002,ALPEDRETE,MADRID,09:30 - 10:00,15,0
577,12002,ALPEDRETE,MADRID,10:00 - 10:30,0,7
578,12002,ALPEDRETE,MADRID,10:30 - 11:00,12,1
579,12002,ALPEDRETE,MADRID,11:00 - 11:30,0,4
580,12002,ALPEDRETE,MADRID,11:30 - 12:00,7,0
581,12002,ALPEDRETE,MADRID,12:00 - 12:30,1,2
582,12002,ALPEDRETE,MADRID,12:30 - 13:00,12,4
583,12002,ALPEDRETE,MADRID,13:00 - 13:30,1,8
584,12002,ALPEDRETE,MADRID,13:30 - 14:00,17,2
585,12002,ALPEDRETE,MADRID,14:00 - 14:30,1,13
586,12002,ALPEDRETE,MADRID,14:30 - 15:00,18,1
587,12002,ALPEDRETE,MADRID,15:00 - 15:30,4,24
588,12002,ALPEDRETE,MADRID,15:30 - 16:00,12,25
589,12002,ALPEDRETE,MADRID,16:00 - 16:30,4,33
590,12002,ALPEDRETE,MADRID,16:30 - 17:00,20,10
591,12002,ALPEDRETE,MADRID,17:00 - 17:30,4,16
592,12002,ALPEDRETE,MADRID,18:00 - 18:30,20,26
593,12002,ALPEDRETE,MADRID,18:30 - 19:00,9,1
594,12002,ALPEDRETE,MADRID,19:00 - 19:30,3,29
595,12002,ALPEDRETE,MADRID,19:30 - 20:00,0,22
596,12002,ALPEDRETE,MADRID,20:00 - 20:30,0,25
597,12002,ALPEDRETE,MADRID,20:30 - 21:00,1,10
598,12002,ALPEDRETE,MADRID,21:00 - 21:30,4,13
599,12002,ALPEDRETE,MADRID,22:00 - 22:30,2,13
600,12002,ALPEDRETE,MADRID,23:00 - 23:30,3,4
601,12004,COLLADO MEDIANO,MADRID,00:00 - 00:30,0,3
602,12004,COLLADO MEDIANO,MADRID,06:00 - 06:30,25,0
603,12004,COLLADO MEDIANO,MADRID,06:30 - 07:00,61,1
604,12004,COLLADO MEDIANO,MADRID,07:00 - 07:30,55,2
605,12004,COLLADO MEDIANO,MADRID,07:30 - 08:00,76,5
606,12004,COLLADO MEDIANO,MADRID,08:00 - 08:30,32,4
607,12004,COLLADO MEDIANO,MADRID,08:30 - 09:00,22,0
608,12004,COLLADO MEDIANO,MADRID,09:00 - 09:30,0,6
609,12004,COLLADO MEDIANO,MADRID,09:30 - 10:00,23,0
610,12004,COLLADO MEDIANO,MADRID,10:00 - 10:30,2,4
611,12004,COLLADO MEDIANO,MADRID,10:30 - 11:00,20,0
612,12004,COLLADO MEDIANO,MADRID,11:00 - 11:30,2,2
613,12004,COLLADO MEDIANO,MADRID,11:30 - 12:00,8,3
614,12004,COLLADO MEDIANO,MADRID,12:00 - 12:30,1,16
615,12004,COLLADO MEDIANO,MADRID,12:30 - 13:00,10,1
616,12004,COLLADO MEDIANO,MADRID,13:00 - 13:30,1,14
617,12004,COLLADO MEDIANO,MADRID,13:30 - 14:00,11,2
618,12004,COLLADO MEDIANO,MADRID,14:00 - 14:30,1,22
619,12004,COLLADO MEDIANO,MADRID,14:30 - 15:00,12,3
620,12004,COLLADO MEDIANO,MADRID,15:00 - 15:30,3,28
621,12004,COLLADO MEDIANO,MADRID,15:30 - 16:00,6,18
622,12004,COLLADO MEDIANO,MADRID,16:00 - 16:30,7,22
623,12004,COLLADO MEDIANO,MADRID,16:30 - 17:00,7,15
624,12004,COLLADO MEDIANO,MADRID,17:00 - 17:30,1,19
625,12004,COLLADO MEDIANO,MADRID,17:30 - 18:00,12,0
626,12004,COLLADO MEDIANO,MADRID,18:00 - 18:30,1,30
627,12004,COLLADO MEDIANO,MADRID,18:30 - 19:00,22,2
628,12004,COLLADO MEDIANO,MADRID,19:00 - 19:30,7,32
629,12004,COLLADO MEDIANO,MADRID,19:30 - 20:00,10,20
630,12004,COLLADO MEDIANO,MADRID,20:00 - 20:30,0,27
631,12004,COLLADO MEDIANO,MADRID,20:30 - 21:00,8,9
632,12004,COLLADO MEDIANO,MADRID,21:00 - 21:30,1,15
633,12004,COLLADO MEDIANO,MADRID,22:00 - 22:30,6,19
634,12004,COLLADO MEDIANO,MADRID,23:00 - 23:30,0,6
635,12005,LOS MOLINOS-GUADARRAMA,MADRID,00:00 - 00:30,0,7
636,12005,LOS MOLINOS-GUADARRAMA,MADRID,06:00 - 06:30,6,0
637,12005,LOS MOLINOS-GUADARRAMA,MADRID,06:30 - 07:00,16,0
638,12005,LOS MOLINOS-GUADARRAMA,MADRID,07:00 - 07:30,17,0
639,12005,LOS MOLINOS-GUADARRAMA,MADRID,07:30 - 08:00,20,5
640,12005,LOS MOLINOS-GUADARRAMA,MADRID,08:00 - 08:30,12,2
641,12005,LOS MOLINOS-GUADARRAMA,MADRID,08:30 - 09:00,8,0
642,12005,LOS MOLINOS-GUADARRAMA,MADRID,09:00 - 09:30,1,9
643,12005,LOS MOLINOS-GUADARRAMA,MADRID,09:30 - 10:00,11,0
644,12005,LOS MOLINOS-GUADARRAMA,MADRID,10:00 - 10:30,2,80
645,12005,LOS MOLINOS-GUADARRAMA,MADRID,10:30 - 11:00,6,1
646,12005,LOS MOLINOS-GUADARRAMA,MADRID,11:00 - 11:30,0,8
647,12005,LOS MOLINOS-GUADARRAMA,MADRID,11:30 - 12:00,6,0
648,12005,LOS MOLINOS-GUADARRAMA,MADRID,12:00 - 12:30,0,2
649,12005,LOS MOLINOS-GUADARRAMA,MADRID,12:30 - 13:00,2,0
650,12005,LOS MOLINOS-GUADARRAMA,MADRID,13:00 - 13:30,0,0
651,12005,LOS MOLINOS-GUADARRAMA,MADRID,13:30 - 14:00,4,0
652,12005,LOS MOLINOS-GUADARRAMA,MADRID,14:00 - 14:30,0,7
653,12005,LOS MOLINOS-GUADARRAMA,MADRID,14:30 - 15:00,7,0
654,12005,LOS MOLINOS-GUADARRAMA,MADRID,15:00 - 15:30,3,13
655,12005,LOS MOLINOS-GUADARRAMA,MADRID,15:30 - 16:00,55,7
656,12005,LOS MOLINOS-GUADARRAMA,MADRID,16:00 - 16:30,0,9
657,12005,LOS MOLINOS-GUADARRAMA,MADRID,16:30 - 17:00,2,0
658,12005,LOS MOLINOS-GUADARRAMA,MADRID,17:00 - 17:30,0,10
659,12005,LOS MOLINOS-GUADARRAMA,MADRID,17:30 - 18:00,8,0
660,12005,LOS MOLINOS-GUADARRAMA,MADRID,18:30 - 19:00,15,9
661,12005,LOS MOLINOS-GUADARRAMA,MADRID,19:00 - 19:30,1,16
662,12005,LOS MOLINOS-GUADARRAMA,MADRID,19:30 - 20:00,5,3
663,12005,LOS MOLINOS-GUADARRAMA,MADRID,20:00 - 20:30,2,0
664,12005,LOS MOLINOS-GUADARRAMA,MADRID,20:30 - 21:00,0,6
665,12005,LOS MOLINOS-GUADARRAMA,MADRID,21:00 - 21:30,1,15
666,12005,LOS MOLINOS-GUADARRAMA,MADRID,21:30 - 22:00,0,0
667,12005,LOS MOLINOS-GUADARRAMA,MADRID,22:00 - 22:30,0,2
668,12005,LOS MOLINOS-GUADARRAMA,MADRID,22:30 - 23:00,0,0
669,12005,LOS MOLINOS-GUADARRAMA,MADRID,23:00 - 23:30,0,5
670,12006,CERCEDILLA,MADRID,00:00 - 00:30,0,3
671,12006,CERCEDILLA,MADRID,05:30 - 06:00,9,0
672,12006,CERCEDILLA,MADRID,06:00 - 06:30,7,0
673,12006,CERCEDILLA,MADRID,07:00 - 07:30,38,0
674,12006,CERCEDILLA,MADRID,07:30 - 08:00,28,8
675,12006,CERCEDILLA,MADRID,08:00 - 08:30,16,8
676,12006,CERCEDILLA,MADRID,08:30 - 09:00,28,27
677,12006,CERCEDILLA,MADRID,09:00 - 09:30,0,34
678,12006,CERCEDILLA,MADRID,09:30 - 10:00,25,0
679,12006,CERCEDILLA,MADRID,10:00 - 10:30,0,22
680,12006,CERCEDILLA,MADRID,10:30 - 11:00,17,0
681,12006,CERCEDILLA,MADRID,11:00 - 11:30,0,12
682,12006,CERCEDILLA,MADRID,11:30 - 12:00,7,0
683,12006,CERCEDILLA,MADRID,12:00 - 12:30,0,21
684,12006,CERCEDILLA,MADRID,12:30 - 13:00,19,0
685,12006,CERCEDILLA,MADRID,13:30 - 14:00,30,12
686,12006,CERCEDILLA,MADRID,14:00 - 14:30,0,11
687,12006,CERCEDILLA,MADRID,14:30 - 15:00,21,0
688,12006,CERCEDILLA,MADRID,15:30 - 16:00,45,28
689,12006,CERCEDILLA,MADRID,16:00 - 16:30,8,18
690,12006,CERCEDILLA,MADRID,16:30 - 17:00,18,13
691,12006,CERCEDILLA,MADRID,17:00 - 17:30,0,10
692,12006,CERCEDILLA,MADRID,17:30 - 18:00,31,14
693,12006,CERCEDILLA,MADRID,18:30 - 19:00,23,17
694,12006,CERCEDILLA,MADRID,19:00 - 19:30,7,0
695,12006,CERCEDILLA,MADRID,19:30 - 20:00,17,30
696,12006,CERCEDILLA,MADRID,20:00 - 20:30,5,12
697,12006,CERCEDILLA,MADRID,20:30 - 21:00,7,9
698,12006,CERCEDILLA,MADRID,21:00 - 21:30,0,14
699,12006,CERCEDILLA,MADRID,21:30 - 22:00,18,8
700,12006,CERCEDILLA,MADRID,22:30 - 23:00,2,13
701,12006,CERCEDILLA,MADRID,23:30 - 00:00,0,5
702,17000,MADRID-CHAMARTIN,MADRID,00:00 - 00:30,33,139
703,17000,MADRID-CHAMARTIN,MADRID,05:00 - 05:30,31,7
704,17000,MADRID-CHAMARTIN,MADRID,05:30 - 06:00,49,76
705,17000,MADRID-CHAMARTIN,MADRID,06:00 - 06:30,221,485
706,17000,MADRID-CHAMARTIN,MADRID,06:30 - 07:00,442,1432
707,17000,MADRID-CHAMARTIN,MADRID,07:00 - 07:30,1135,2641
708,17000,MADRID-CHAMARTIN,MADRID,07:30 - 08:00,1202,3831
709,17000,MADRID-CHAMARTIN,MADRID,08:00 - 08:30,1984,5115
710,17000,MADRID-CHAMARTIN,MADRID,08:30 - 09:00,1635,5200
711,17000,MADRID-CHAMARTIN,MADRID,09:00 - 09:30,1259,2376
712,17000,MADRID-CHAMARTIN,MADRID,09:30 - 10:00,783,1636
713,17000,MADRID-CHAMARTIN,MADRID,10:00 - 10:30,773,1049
714,17000,MADRID-CHAMARTIN,MADRID,10:30 - 11:00,460,721
715,17000,MADRID-CHAMARTIN,MADRID,11:00 - 11:30,470,779
716,17000,MADRID-CHAMARTIN,MADRID,11:30 - 12:00,454,595
717,17000,MADRID-CHAMARTIN,MADRID,12:00 - 12:30,548,662
718,17000,MADRID-CHAMARTIN,MADRID,12:30 - 13:00,648,670
719,17000,MADRID-CHAMARTIN,MADRID,13:00 - 13:30,914,978
720,17000,MADRID-CHAMARTIN,MADRID,13:30 - 14:00,748,888
721,17000,MADRID-CHAMARTIN,MADRID,14:00 - 14:30,1306,1122
722,17000,MADRID-CHAMARTIN,MADRID,14:30 - 15:00,1733,1197
723,17000,MADRID-CHAMARTIN,MADRID,15:00 - 15:30,2404,1493
724,17000,MADRID-CHAMARTIN,MADRID,15:30 - 16:00,1534,943
725,17000,MADRID-CHAMARTIN,MADRID,16:00 - 16:30,1333,901
726,17000,MADRID-CHAMARTIN,MADRID,16:30 - 17:00,1120,911
727,17000,MADRID-CHAMARTIN,MADRID,17:00 - 17:30,1596,924
728,17000,MADRID-CHAMARTIN,MADRID,17:30 - 18:00,1445,1111
729,17000,MADRID-CHAMARTIN,MADRID,18:00 - 18:30,3104,1320
730,17000,MADRID-CHAMARTIN,MADRID,18:30 - 19:00,2179,1335
731,17000,MADRID-CHAMARTIN,MADRID,19:00 - 19:30,2406,1147
732,17000,MADRID-CHAMARTIN,MADRID,19:30 - 20:00,1693,1220
733,17000,MADRID-CHAMARTIN,MADRID,20:00 - 20:30,1184,847
734,17000,MADRID-CHAMARTIN,MADRID,20:30 - 21:00,1030,701
735,17000,MADRID-CHAMARTIN,MADRID,21:00 - 21:30,977,573
736,17000,MADRID-CHAMARTIN,MADRID,21:30 - 22:00,665,422
737,17000,MADRID-CHAMARTIN,MADRID,22:00 - 22:30,951,427
738,17000,MADRID-CHAMARTIN,MADRID,22:30 - 23:00,209,208
739,17000,MADRID-CHAMARTIN,MADRID,23:00 - 23:30,310,181
740,17000,MADRID-CHAMARTIN,MADRID,23:30 - 00:00,103,162
741,17001,FUENCARRAL,MADRID,00:00 - 00:30,3,2
742,17001,FUENCARRAL,MADRID,05:00 - 05:30,2,4
743,17001,FUENCARRAL,MADRID,05:30 - 06:00,16,7
744,17001,FUENCARRAL,MADRID,06:00 - 06:30,27,29
745,17001,FUENCARRAL,MADRID,06:30 - 07:00,38,169
746,17001,FUENCARRAL,MADRID,07:00 - 07:30,82,437
747,17001,FUENCARRAL,MADRID,07:30 - 08:00,132,469
748,17001,FUENCARRAL,MADRID,08:00 - 08:30,107,444
749,17001,FUENCARRAL,MADRID,08:30 - 09:00,187,560
750,17001,FUENCARRAL,MADRID,09:00 - 09:30,86,362
751,17001,FUENCARRAL,MADRID,09:30 - 10:00,77,217
752,17001,FUENCARRAL,MADRID,10:00 - 10:30,45,127
753,17001,FUENCARRAL,MADRID,10:30 - 11:00,34,19
754,17001,FUENCARRAL,MADRID,11:00 - 11:30,53,64
